"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SAOUHSC_00001",12339.0362754743,0.282245133849591,0.272934249567249,1.0341140193915,0.301082863025463,0.393269176336498
"SAOUHSC_00002",9124.68653018878,0.450353462440047,0.172621966993551,2.60890007386413,0.00908337627687452,0.0189053539085535
"SAOUHSC_00003",805.418078861622,0.641623958183401,0.355831889931165,1.80316597904567,0.0713621516933181,0.117118401854262
"SAOUHSC_00004",6748.24657916633,1.3225484280967,0.277560898752511,4.76489460165625,1.88952392458359e-06,8.7173530108172e-06
"SAOUHSC_00005",15565.1891323896,1.28902184277568,0.331730541118027,3.88574967632257,0.000102014584464603,0.000336509075396251
"SAOUHSC_00006",20423.1731113324,1.41988294162049,0.354387018163398,4.00658847205803,6.1602057167077e-05,0.000210673847085205
"SAOUHSC_00007",3720.54345191448,0.511220171615815,0.322135179212057,1.58697405501088,0.112518520901028,0.172935509606545
"SAOUHSC_00008",1425.19316398074,1.04336541204982,0.225328854570266,4.63041191080329,3.64939015442936e-06,1.58996343553043e-05
"SAOUHSC_00009",20011.6094616993,-4.75677690685734,0.324029039909839,-14.6800944390074,8.64699408380157e-49,3.28832832158283e-46
"SAOUHSC_00010",853.611450716103,-3.63975082875738,0.403567879877794,-9.01893091655249,1.89933725873267e-19,4.86157286802535e-18
"SAOUHSC_00012",598.487187237781,-3.25090882277768,0.330378476618531,-9.83995342569277,7.57458944049979e-23,2.45897037690371e-21
"SAOUHSC_00013",2780.98751832012,-2.52790263742949,0.367370912258503,-6.8810636691092,5.94072900324678e-12,6.32568824265717e-11
"SAOUHSC_00014",3903.82754835214,-0.490641914681203,0.188722777664019,-2.59980231720988,0.00932774766623623,0.0193685368857417
"SAOUHSC_00015",17667.3071494544,0.240713998102921,0.288672920698501,0.833864144653633,0.40435754409505,0.495808282994483
"SAOUHSC_00017",4205.80586627951,0.453877376198754,0.204319961015615,2.22140496671329,0.0263235449390755,0.0485271998807611
"SAOUHSC_00018",11243.0363556567,-0.761543565726979,0.408443351118844,-1.86450229546127,0.0622511995215621,0.103570433203999
"SAOUHSC_00019",6016.84770357641,-0.288549042367332,0.517113668597841,-0.557999256043136,0.576844892184667,0.659605284791917
"SAOUHSC_T00018",196.850254733531,-1.10050915775378,0.994426063136724,-1.10667770943416,0.268433296068836,0.359375835531431
"SAOUHSC_T00011",432.014122537941,-0.40948617606458,0.896122012702058,-0.456953595894676,0.647704399669067,0.720375857684527
"SAOUHSC_00020",2813.27375160214,-0.185255912642329,0.242591233495381,-0.76365460521003,0.445073099372413,0.535859154468279
"SAOUHSC_00021",10028.9997427669,-0.544433423037713,0.492428603141207,-1.10560885286672,0.268895856359332,0.359518216789825
"SAOUHSC_00022",7887.60198142771,0.4080108266584,0.190123541093866,2.1460300198015,0.0318705837138509,0.0574793318741674
"SAOUHSC_00023",6079.45508165079,0.310060908516112,0.310198293730176,0.999557105190967,0.317524890482531,0.410485580776519
"SAOUHSC_00024",1159.36947145589,0.731257194163759,0.386867956325474,1.89019840544392,0.0587314298786873,0.0983908535790218
"SAOUHSC_00025",1158.59391021344,-0.205182817639294,0.525124753701865,-0.390731566533207,0.695995663339766,0.762579532245408
"SAOUHSC_00026",150.097199836001,2.7945788190531,0.406758550378741,6.87036281462556,6.40388218476454e-12,6.79168700232797e-11
"SAOUHSC_00027",1174.11973691495,-0.716122562431994,0.447870005442372,-1.59895182470338,0.109831307408001,0.169588712482656
"SAOUHSC_00028",3.32317024773938,-0.33557903673818,1.44137031566651,-0.232819444864871,0.815901612973462,0.857591089463973
"SAOUHSC_00029",25.2119299803694,-2.33349377176881,0.616050990934429,-3.78782569317738,0.000151971402243333,0.000482178632624257
"SAOUHSC_00030",1208.48061771398,-0.841275519240987,0.312596932305738,-2.69124688152144,0.00711854941074269,0.0151596628251176
"SAOUHSC_00031",11021.7411765675,4.25814272505757,0.3014070536968,14.1275483530689,2.56934461438696e-45,6.21781396681643e-43
"SAOUHSC_00032",42.8957465375881,0.954343580323642,0.769794767743188,1.23973768115039,0.21507243499929,0.298033743866793
"SAOUHSC_00033",5767.98610379023,4.09001762191248,0.386526448311109,10.581468977824,3.6321832812252e-26,1.72658426689669e-24
"SAOUHSC_00034",1433.06273760414,4.19911417132726,0.421846039842091,9.95413912833959,2.41907413619816e-23,8.47312546126251e-22
"SAOUHSC_00035",9380.21176829055,5.83526929350012,0.57592051966108,10.1320739482144,3.98114376374986e-24,1.60572798471244e-22
"SAOUHSC_00036",18172.7486682975,5.2033879670037,0.392438770901107,13.2591077967547,3.9962180965794e-40,4.83542389686108e-38
"SAOUHSC_00037",19831.9721772313,2.15387383260129,0.445407253129568,4.83574036450353,1.32650973126921e-06,6.33680783277937e-06
"SAOUHSC_00038",99.0874203925791,0.753649564809039,0.400053578893544,1.8838715726365,0.059582349300142,0.099565733733194
"SAOUHSC_00039",2914.23452915222,-0.885424161838643,0.522806380609375,-1.69359861447484,0.0903415815231881,0.143233645035573
"SAOUHSC_00040",18.6167677905502,-0.322638927988337,0.464914645872606,-0.693974541031656,0.487698175017728,0.575689692333287
"SAOUHSC_00041",354.788730675205,0.776330672040562,0.247007828769354,3.14293954126235,0.00167260383191878,0.00418859021690292
"SAOUHSC_00042",220.504897515898,-0.0248174868819189,0.32109235963078,-0.0772908047717369,0.938392205755204,0.949719358478577
"SAOUHSC_00043",85.4244885539713,0.422173619601976,0.308929217203946,1.36657070970167,0.171759903290562,0.247550006799932
"SAOUHSC_00044",837.235725927435,1.70471159851343,0.380067078778762,4.485291396432,7.28143539827538e-06,2.96378914835001e-05
"SAOUHSC_00045",139.710081456225,-1.44539365762739,0.395172971267109,-3.65762276957551,0.000254565335846781,0.000775346594993285
"SAOUHSC_00046",271.166574167175,0.132592041597307,0.464093988763202,0.285700838208789,0.775107262648891,0.828267801124268
"SAOUHSC_00047",319.389227019646,0.138296119804128,0.422048063722912,0.327678602726451,0.743154683489962,0.80319844395058
"SAOUHSC_00049",1586.92047029551,0.159444376159371,0.254286086934903,0.627027526677811,0.53064119155631,0.614159500836042
"SAOUHSC_00050",768.383932854284,0.75628624913307,0.310790229644515,2.43342993760813,0.0149565296549071,0.0294920606973057
"SAOUHSC_00051",323.112484485178,-1.18090183662141,0.430603153894696,-2.74243657051848,0.00609852269950629,0.0132200874805259
"SAOUHSC_00052",84.9386134301896,0.687246989544096,0.327926137534614,2.09573715200288,0.0361055142251375,0.0641179979101507
"SAOUHSC_00053",157.056781939825,0.255531028657849,0.348300693836933,0.733650644915117,0.463161686015072,0.551896333111961
"SAOUHSC_00054",218.614337051747,0.570884166014737,0.270825134849535,2.10794380784453,0.0350358502811493,0.0625942506365232
"SAOUHSC_00055",270.486917296298,0.835906238579977,0.307407870953183,2.71920896491061,0.00654382530099277,0.014059453552254
"SAOUHSC_00056",2008.19283413682,-0.250807333852738,0.261630960082861,-0.958630178069541,0.337745084091801,0.430386507349151
"SAOUHSC_00057",527.869821505672,-0.777661503322588,0.379767815613198,-2.04772882627488,0.040586577667994,0.0709377079973157
"SAOUHSC_00058",834.655147341963,-0.85229060318536,0.310470878676539,-2.74515473663251,0.00604823723436457,0.0131336169852401
"SAOUHSC_00060",1529.38189488453,-0.291863959233832,0.44816503925905,-0.651242139985685,0.514890191872947,0.600615124788277
"SAOUHSC_00061",1387.65523344332,-0.515953219414652,0.387768983791031,-1.33056856267983,0.183331012412976,0.262521331384262
"SAOUHSC_00062",25.0204280543907,1.88390107465797,0.522677356619276,3.60432884799756,0.000312960601166494,0.000932923986903927
"SAOUHSC_00064",103.141363712501,-0.536643246211994,0.309854654012549,-1.73191927009191,0.0832879372258774,0.133642247676483
"SAOUHSC_00065",669.869029947527,-2.17256889234492,0.194733710013133,-11.1566142924017,6.64751983499929e-29,3.93237728905958e-27
"SAOUHSC_00067",4360.63447011911,-0.589856569813723,0.352747835734722,-1.67217629722699,0.0944895630004735,0.149099713519419
"SAOUHSC_00069",2766.66241050792,-1.27049484174848,0.388092071445847,-3.27369440198874,0.00106151344769091,0.00275682809536898
"SAOUHSC_00070",357.25976356678,-0.860912917556919,0.462542946463704,-1.86126050378432,0.0627073978369778,0.104134181560845
"SAOUHSC_00071",4897.26851055386,-1.18772730071268,0.290941481752359,-4.08235805206918,4.45810418190327e-05,0.000157812145375353
"SAOUHSC_00072",307.670308418682,0.303163547497756,0.44211440426969,0.685712893698949,0.492894174411845,0.580311495924074
"SAOUHSC_00074",408.582537172961,0.346114485424699,0.40953162183076,0.845147155859267,0.398028682518774,0.490306502945384
"SAOUHSC_00075",98.0335313459541,1.89997207658119,0.380880407793619,4.98836915132345,6.08911320627437e-07,3.07575319831165e-06
"SAOUHSC_00076",189.858572755757,0.551268540663525,0.516509797986408,1.06729541784613,0.28583845659267,0.377618844391905
"SAOUHSC_00077",373.744303041508,0.86461735185619,0.306916161233075,2.81711249216228,0.00484575501229346,0.010785451373516
"SAOUHSC_00078",288.583801042842,0.392941698446257,0.552611359527688,0.71106337513963,0.477044964374334,0.564899633210559
"SAOUHSC_00079",366.177922560909,0.981645675967631,0.313659343526807,3.12965545655341,0.00175011442223096,0.00435541418528233
"SAOUHSC_00080",581.729427305614,0.663936308141984,0.365815155538057,1.81495025039473,0.0695315551895878,0.114396168056046
"SAOUHSC_00081",348.55320300574,0.172257121509516,0.479530595952317,0.359220293686213,0.719430296265923,0.783067039223739
"SAOUHSC_00082",545.710212640154,0.533229899043506,0.331963031938197,1.60629301380396,0.108209544630022,0.167473144072743
"SAOUHSC_00083",621.542025417544,0.578542149272775,0.36061872802982,1.60430422577758,0.108647010100521,0.167857423614386
"SAOUHSC_00084",77.2618775010987,-1.18654732001192,0.379225928121086,-3.12886654636405,0.00175481988513456,0.00436165315987694
"SAOUHSC_00085",154.117394028223,-1.47375045493615,0.262120443148893,-5.62241707373815,1.88303966582124e-08,1.24692825632243e-07
"SAOUHSC_00086",10374.7860044877,-2.40858920797804,0.654185047115529,-3.68181635853361,0.00023157819907409,0.000709391445264933
"SAOUHSC_00087",2.12209718915051,1.64487127522253,1.37615952424266,1.1952620653683,0.231984656039042,0.317424155605296
"SAOUHSC_00088",35.850537110368,1.30798029835393,0.463723462856911,2.82060409515558,0.00479333191113524,0.0106776983660603
"SAOUHSC_00089",29.1133699239581,0.706258510987039,0.518677569228163,1.36165231135407,0.173307637942212,0.249375639028199
