"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SAOUHSC_00001",13030.6960798655,0.279487621443742,0.273578073057409,1.0216009577094,0.306969804219085,0.399540854660519
"SAOUHSC_00002",9607.16101363396,0.454068177096201,0.175652373726786,2.58503866166062,0.00973680786763965,0.0201000925205615
"SAOUHSC_00003",822.245650099314,0.669045009752265,0.358930828553656,1.86399427557739,0.0623225082278115,0.103083751186747
"SAOUHSC_00004",7002.96709808994,1.3150843224413,0.27889741581483,4.71529762511113,2.41357683406445e-06,1.11586026199889e-05
"SAOUHSC_00005",16201.8533983489,1.2943480519124,0.332688396910841,3.89057166985983,0.000100008332407066,0.00033001510433707
"SAOUHSC_00006",21383.0032466875,1.42703488320116,0.354468064442866,4.0258489447959,5.67701252606728e-05,0.000196847452564025
"SAOUHSC_00007",3921.02091874031,0.508158067953176,0.324538164750171,1.56578832059507,0.117398181379047,0.179261099204359
"SAOUHSC_00008",1501.16920807386,1.04789525073342,0.23113712597514,4.53365181518321,5.79725638550663e-06,2.45829518385416e-05
"SAOUHSC_00009",20976.4979794209,-4.75669314659809,0.324861417436999,-14.6422224717423,1.5104886876404e-48,5.02803921898298e-46
"SAOUHSC_00010",895.158502550176,-3.61208574252687,0.400647938107716,-9.01561046235996,1.95777012694528e-19,5.06169111461679e-18
"SAOUHSC_00012",629.107143044795,-3.25456478659257,0.333500408188189,-9.75880300798935,1.69139695965887e-22,5.56072852292787e-21
"SAOUHSC_00013",2948.80156167963,-2.5307631826805,0.371609947948464,-6.81026758474043,9.74173763965857e-12,1.02134832025239e-10
"SAOUHSC_00014",3990.93011514495,-0.528273871294568,0.187646005159981,-2.81526841375694,0.00487365092606009,0.0108606965825088
"SAOUHSC_00015",18430.7826824307,0.257263571265651,0.283738070712467,0.90669387657307,0.36456870248812,0.459029056607973
"SAOUHSC_00017",4389.96363091451,0.448090089616649,0.208032166982801,2.15394617147691,0.0312443935086059,0.0564093694328255
"SAOUHSC_00018",11795.7185415637,-0.755822254938978,0.406418705387941,-1.85971325856549,0.0629261051850248,0.103954152532373
"SAOUHSC_00019",6360.97085681789,-0.276255964806543,0.514422485946123,-0.537021557870773,0.591252723018875,0.670573254428988
"SAOUHSC_T00018",110.623336193935,-1.92305227948029,1.52680086663706,-1.2595305134428,0.207838776012938,0.29222526954723
"SAOUHSC_T00011",281.349792495231,-0.395809145373198,0.945586523911538,-0.418585856887939,0.675518827588012,0.745197447335077
"SAOUHSC_00020",2953.04322943127,-0.18501591754855,0.241716586032916,-0.765424998693947,0.444018511690308,0.535274466560113
"SAOUHSC_00021",10738.567465312,-0.555077781470598,0.495431169580947,-1.12039333726237,0.262546182935185,0.352933107095607
"SAOUHSC_00022",8198.03931329022,0.398934091527138,0.194682519913141,2.04915208466135,0.0404472457581175,0.0710494824893581
"SAOUHSC_00023",6364.68716466578,0.309626563861796,0.310775884185442,0.996301771205129,0.319103543465717,0.411512220943925
"SAOUHSC_00024",1237.61165749746,0.704413456848686,0.38096859746459,1.84900661507714,0.0644568575295514,0.106218200248264
"SAOUHSC_00025",1226.00054143222,-0.204961033953478,0.523463585810719,-0.391547835435473,0.69539233755217,0.763011864401083
"SAOUHSC_00026",158.19511338164,2.75212665542038,0.402507927340104,6.83744708733385,8.06168491382204e-12,8.48548099822454e-11
"SAOUHSC_00027",1230.84378638711,-0.707897258103134,0.446754224891828,-1.58453399802662,0.113072251219798,0.173551242073961
"SAOUHSC_00028",3.32363446440201,-0.369230175467534,1.48681985858826,-0.248335515116216,0.803874822364633,0.848481431611977
"SAOUHSC_00029",28.2427461617394,-2.5000059674353,0.604764386216869,-4.13385117313901,3.56734529298171e-05,0.000128538251086309
"SAOUHSC_00030",1268.27693006988,-0.833390299955326,0.318207515653854,-2.61901513621661,0.0088184034591022,0.0183607571630877
"SAOUHSC_00031",11627.7665303056,4.25016529011541,0.302039765789028,14.0715421329128,5.68167622903792e-45,1.26085864982733e-42
"SAOUHSC_00032",47.0483790862427,0.966014130551778,0.794081369978603,1.2165178117424,0.223787730077154,0.309421975698578
"SAOUHSC_00033",6088.118537682,4.0792309181674,0.383910393422395,10.6254766426166,2.26850330320997e-26,1.16173544162465e-24
"SAOUHSC_00034",1450.94407371003,4.22735290451394,0.45011227029826,9.39177441599792,5.89978272228166e-21,1.76529453813888e-19
"SAOUHSC_00035",9803.52133506955,5.84421700375729,0.574778722783801,10.1677685204704,2.76162838045016e-24,1.16733593287917e-22
"SAOUHSC_00036",19062.7382676841,5.19632662346003,0.395073501872423,13.1528097906653,1.63966171680204e-39,1.98473597811084e-37
"SAOUHSC_00037",20753.5997336946,2.15146037945688,0.446053606757559,4.82332245914615,1.41186440615407e-06,6.81122266954398e-06
"SAOUHSC_00038",113.691230566057,0.812500362926642,0.397902710334118,2.04195734742391,0.0411557624127029,0.0719617828660722
"SAOUHSC_00039",3006.11823924748,-0.973097475949396,0.52133551067561,-1.86654746515989,0.06196480978818,0.102555803894297
"SAOUHSC_00040",16.8026649325505,-0.405064996011522,0.507393400679722,-0.798325314182019,0.424681731641948,0.515934056278517
"SAOUHSC_00041",370.637966881778,0.790473122326628,0.250478689522496,3.15584980037048,0.00160031246308938,0.00402420405024271
"SAOUHSC_00042",230.947239054091,-0.0555252533434795,0.315730570124273,-0.175862772241612,0.860401752912127,0.891190147026446
"SAOUHSC_00043",88.1293986790467,0.419223226999897,0.321952213672676,1.30212872965711,0.192872383503703,0.273784198971408
"SAOUHSC_00044",873.219265844483,1.69641889781965,0.378347437597292,4.48375944764635,7.33393353010043e-06,3.0232608344671e-05
"SAOUHSC_00045",144.39637796319,-1.44862627645371,0.387205323909632,-3.74123542989249,0.000183117881382072,0.000569011573069378
"SAOUHSC_00046",281.26212691745,0.147896990166821,0.472109525981975,0.313268388006363,0.754076764969,0.812742957702222
"SAOUHSC_00047",337.365373240246,0.15920635531466,0.436052258146483,0.365108429873508,0.715030468524126,0.780699523443931
"SAOUHSC_00049",1635.35988110538,0.154803693701588,0.252790045701542,0.612380496518277,0.54028604263209,0.622579719398207
"SAOUHSC_00050",804.340473550632,0.771606694142116,0.313854353700004,2.45848650829822,0.0139524018916712,0.0278734030288975
"SAOUHSC_00051",336.756672959236,-1.20381389777586,0.424998383449811,-2.83251406276943,0.00461835346768092,0.0103611417729017
"SAOUHSC_00052",87.4267470391622,0.660460360640542,0.338640979738821,1.95032615707031,0.051137256934074,0.0869039663148941
"SAOUHSC_00053",162.151529416204,0.263643280485206,0.355809044680522,0.740968461670022,0.458712563156433,0.549011935139587
"SAOUHSC_00054",230.491461428983,0.526464271925651,0.267218024339575,1.97016751855269,0.0488191748325488,0.0836585988282351
"SAOUHSC_00055",286.07053406568,0.847328669657142,0.302833372112583,2.79800295372379,0.00514196424234836,0.0113285661598754
