"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SAOUHSC_02588",16.5409290198489,-0.747146037812706,0.607582802999892,-1.2297024111343,0.21880856359878,0.303254993612685
"SAOUHSC_02589",7321.03781984997,1.30360116413867,0.350331526204488,3.7210501100542,0.000198396061787386,0.000613161347754046
"SAOUHSC_02590",9974.30689668244,-1.00612047598775,0.310939389783691,-3.23574467901178,0.00121325853281653,0.00315589536248757
"SAOUHSC_02591",531.452146976098,-0.67375220210722,0.541730249698499,-1.24370422822465,0.213608439268248,0.297753827602309
"SAOUHSC_02592",551.619065291325,-0.974987884576875,0.218107957229189,-4.47020776757977,7.814364876193e-06,3.19416665676645e-05
"SAOUHSC_02593",337.860272561638,-1.37794980378725,0.42332861500535,-3.25503581601691,0.0011337806665572,0.00296947869459518
"SAOUHSC_02594",1284.02992675609,-2.13283319961714,0.30079343379397,-7.09069068667913,1.33444304064938e-12,1.64395969035556e-11
"SAOUHSC_02595",969.864123444896,-3.5811404643841,0.432400654021738,-8.28199594768436,1.21127715698513e-16,2.33565834401263e-15
"SAOUHSC_02596",198.91270027654,-0.237123982525211,0.500669641511033,-0.473613662313468,0.63577543102385,0.711931769900379
"SAOUHSC_02597",1943.65611135003,-0.884142575641535,0.225620690479634,-3.91871230321115,8.90232966232216e-05,0.0002979760909615
"SAOUHSC_02599",270.076722460875,-1.21382719546537,0.396488379117927,-3.06144457036998,0.00220271771788243,0.00535290579660745
"SAOUHSC_02600",2323.17509695895,-1.21260228632191,0.295853698010669,-4.09865516123507,4.15557619394322e-05,0.0001482304055239
"SAOUHSC_02603",281.279803560225,-2.08722159363715,0.315377516137701,-6.61816866084336,3.63675963745511e-11,3.54484153672822e-10
"SAOUHSC_02604",15119.1517103064,-2.70065922091812,0.544791105339865,-4.95723809446802,7.15023323003883e-07,3.65899435098718e-06
"SAOUHSC_02605",1276.0585204682,-1.54598239381414,0.399612296610884,-3.86870576037232,0.000109414582139101,0.000358561826443533
"SAOUHSC_02606",1377.81223723902,1.44116190476368,0.317387097078082,4.54070728782377,5.6065825568802e-06,2.38804386790276e-05
"SAOUHSC_02607",1203.65625873717,1.51664138090876,0.466250654981438,3.25284557716951,0.0011425557073226,0.00298892196255343
"SAOUHSC_02608",225.6980988169,-0.014771313633744,0.485582506569142,-0.03041978126047,0.975732268990747,0.980152347219471
"SAOUHSC_02609",25.01129663562,0.661328176367142,0.480696514166297,1.37577069289576,0.168892637577459,0.244384615874725
"SAOUHSC_02610",11253.3868522788,-2.04881641237964,0.564260382011241,-3.63097689948898,0.0002823504586459,0.00084992598467957
"SAOUHSC_02611",2244.58229074144,-0.418697916405968,0.291609781507872,-1.43581574747233,0.15105477762099,0.221463781404657
"SAOUHSC_02612",1244.70644971182,-1.08575062347029,0.239948830254526,-4.5249256781897,6.04167334493346e-06,2.5600147724312e-05
"SAOUHSC_02613",696.268283631638,-0.798748447781824,0.346412090626453,-2.30577531614836,0.0211231901611864,0.0402065872810565
"SAOUHSC_02614",2049.66366508552,-0.417051528786675,0.206417060360728,-2.02043148980927,0.0433386498267969,0.075080824992908
"SAOUHSC_02615",1201.00302734555,-1.25975782422591,0.332535089716478,-3.78834554061645,0.00015165383069618,0.000483873913048603
"SAOUHSC_02616",4.25830940320808,-0.159854094198608,0.998268569277072,-0.160131350538635,0.872777605661801,0.900527804833677
"SAOUHSC_02618",830.735975063226,1.25272022669855,0.372887171712125,3.35951548278434,0.000780792760529932,0.00212442692819034
"SAOUHSC_02619",186.362433502276,1.47958809373209,0.510964372707257,2.89567761034444,0.00378340863320341,0.00864918416920469
"SAOUHSC_02620",2136.25486107818,3.3794395214502,0.320663064650635,10.5389110689506,5.71568603145258e-26,2.66832289994655e-24
"SAOUHSC_02621",336.706142308581,-0.992190408389378,0.603475202028886,-1.64412788637152,0.100149788812213,0.156029618284133
"SAOUHSC_02622",630.306166623592,1.18032032897562,0.296675066667345,3.97849520094349,6.93528109051716e-05,0.000237208007479
"SAOUHSC_02623",3951.17172382784,0.0431962421071281,0.294928684466709,0.146463346504379,0.883555623097831,0.907426288330115
"SAOUHSC_02624",1107.69264625999,0.140656180725116,0.414002073339129,0.339747527326749,0.734046666774287,0.797264563382195
"SAOUHSC_02625",713.303118122638,-0.519434970488858,0.429820222145968,-1.20849356015748,0.226857471385719,0.311972987781601
"SAOUHSC_02626",1292.63129613697,-1.18646499525786,0.243202563802823,-4.8785052949515,1.06892795035172e-06,5.2480023540331e-06
"SAOUHSC_02627",2069.177693102,-1.29662178943106,0.362661676370465,-3.57529310074258,0.000349835746316549,0.00102637190369567
"SAOUHSC_02628",1837.82014492106,0.162014146822647,0.261785700023502,0.618880812848457,0.535994879406087,0.619046169314062
"SAOUHSC_02629",17645.7501002762,-0.392625065042904,0.371609303782686,-1.0565533775562,0.29071546787543,0.382021659267417
"SAOUHSC_02630",6091.7828373179,-0.28547687030384,0.342991689540383,-0.832314248448369,0.405231590138317,0.498073047740983
"SAOUHSC_02631",402.689409148614,-1.02232414426311,0.433899616164091,-2.35613055688089,0.0184664261822473,0.0356856645395497
"SAOUHSC_02632",737.510253749049,-1.34858628546524,0.24973471420362,-5.40007539506771,6.66128954870337e-08,4.10316932618048e-07
"SAOUHSC_02634",6.53669511271797,1.17389002811463,0.792089396942287,1.48201709636086,0.138335745999661,0.205419319255078
